Label,Class
deeploc_train_822,Cytoplasm
deeploc_train_823,Cytoplasm
deeploc_train_824,Cytoplasm
deeploc_train_825,Cytoplasm
deeploc_train_826,Cytoplasm
deeploc_train_827,Cytoplasm
deeploc_train_828,Cytoplasm
deeploc_train_829,Cytoplasm
deeploc_train_830,Cytoplasm
deeploc_train_831,Cytoplasm
deeploc_train_832,Cytoplasm
deeploc_train_833,Cytoplasm
deeploc_train_834,Cytoplasm
deeploc_train_835,Cytoplasm
deeploc_train_836,Cytoplasm
deeploc_train_837,Cytoplasm
deeploc_train_838,Cytoplasm
deeploc_train_839,Cytoplasm
deeploc_train_840,Cytoplasm
deeploc_train_841,Cytoplasm
deeploc_train_842,Cytoplasm
deeploc_train_843,Cytoplasm
deeploc_train_844,Cytoplasm
deeploc_train_845,Cytoplasm
deeploc_train_846,Cytoplasm
deeploc_train_847,Cytoplasm
deeploc_train_848,Cytoplasm
deeploc_train_849,Cytoplasm
deeploc_train_850,Cytoplasm
deeploc_train_851,Cytoplasm
deeploc_train_852,Cytoplasm
deeploc_train_853,Cytoplasm
deeploc_train_854,Cytoplasm
deeploc_train_855,Cytoplasm
deeploc_train_856,Cytoplasm
deeploc_train_857,Cytoplasm
deeploc_train_858,Cytoplasm
deeploc_train_859,Cytoplasm
deeploc_train_860,Cytoplasm
deeploc_train_861,Cytoplasm
deeploc_train_862,Cytoplasm
deeploc_train_863,Cytoplasm
deeploc_train_864,Cytoplasm
deeploc_train_865,Cytoplasm
deeploc_train_866,Cytoplasm
deeploc_train_867,Cytoplasm
deeploc_train_868,Cytoplasm
deeploc_train_869,Cytoplasm
deeploc_train_870,Cytoplasm
deeploc_train_871,Cytoplasm
deeploc_train_872,Cytoplasm
deeploc_train_873,Cytoplasm
deeploc_train_874,Cytoplasm
deeploc_train_875,Cytoplasm
deeploc_train_876,Cytoplasm
deeploc_train_877,Cytoplasm
deeploc_train_878,Cytoplasm
deeploc_train_879,Cytoplasm
deeploc_train_880,Cytoplasm
deeploc_train_881,Cytoplasm
deeploc_train_882,Cytoplasm
deeploc_train_883,Cytoplasm
deeploc_train_884,Cytoplasm
deeploc_train_885,Cytoplasm
deeploc_train_886,Cytoplasm
deeploc_train_887,Cytoplasm
deeploc_train_888,Cytoplasm
deeploc_train_889,Cytoplasm
deeploc_train_890,Cytoplasm
deeploc_train_891,Cytoplasm
deeploc_train_892,Cytoplasm
deeploc_train_893,Cytoplasm
deeploc_train_894,Cytoplasm
deeploc_train_895,Cytoplasm
deeploc_train_896,Cytoplasm
deeploc_train_897,Cytoplasm
deeploc_train_898,Cytoplasm
deeploc_train_899,Cytoplasm
deeploc_train_900,Cytoplasm
deeploc_train_901,Cytoplasm
deeploc_train_902,Cytoplasm
deeploc_train_903,Cytoplasm
deeploc_train_904,Cytoplasm
deeploc_train_905,Cytoplasm
deeploc_train_906,Cytoplasm
deeploc_train_907,Cytoplasm
deeploc_train_908,Cytoplasm
deeploc_train_909,Cytoplasm
deeploc_train_910,Cytoplasm
deeploc_train_911,Cytoplasm
deeploc_train_912,Cytoplasm
deeploc_train_913,Cytoplasm
deeploc_train_914,Cytoplasm
deeploc_train_915,Cytoplasm
deeploc_train_916,Cytoplasm
deeploc_train_917,Cytoplasm
deeploc_train_918,Cytoplasm
deeploc_train_919,Cytoplasm
deeploc_train_920,Cytoplasm
deeploc_train_921,Cytoplasm
deeploc_train_922,Cytoplasm
deeploc_train_923,Cytoplasm
deeploc_train_924,Cytoplasm
deeploc_train_925,Cytoplasm
deeploc_train_926,Cytoplasm
deeploc_train_927,Cytoplasm
deeploc_train_928,Cytoplasm
deeploc_train_929,Cytoplasm
deeploc_train_930,Cytoplasm
deeploc_train_931,Cytoplasm
deeploc_train_932,Cytoplasm
deeploc_train_933,Cytoplasm
deeploc_train_934,Cytoplasm
deeploc_train_935,Cytoplasm
deeploc_train_936,Cytoplasm
deeploc_train_937,Cytoplasm
deeploc_train_938,Cytoplasm
deeploc_train_939,Cytoplasm
deeploc_train_940,Cytoplasm
deeploc_train_941,Cytoplasm
deeploc_train_942,Cytoplasm
deeploc_train_943,Cytoplasm
deeploc_train_944,Cytoplasm
deeploc_train_945,Cytoplasm
deeploc_train_946,Cytoplasm
deeploc_train_947,Cytoplasm
deeploc_train_948,Cytoplasm
deeploc_train_949,Cytoplasm
deeploc_train_950,Cytoplasm
deeploc_train_951,Cytoplasm
deeploc_train_952,Cytoplasm
deeploc_train_953,Cytoplasm
deeploc_train_954,Cytoplasm
deeploc_train_955,Cytoplasm
deeploc_train_956,Cytoplasm
deeploc_train_957,Cytoplasm
deeploc_train_958,Cytoplasm
deeploc_train_959,Cytoplasm
deeploc_train_960,Cytoplasm
deeploc_train_961,Cytoplasm
deeploc_train_962,Cytoplasm
deeploc_train_963,Cytoplasm
deeploc_train_964,Cytoplasm
deeploc_train_965,Cytoplasm
deeploc_train_966,Cytoplasm
deeploc_train_967,Cytoplasm
deeploc_train_968,Cytoplasm
deeploc_train_969,Cytoplasm
deeploc_train_970,Cytoplasm
deeploc_train_971,Cytoplasm
deeploc_train_972,Cytoplasm
deeploc_train_973,Cytoplasm
deeploc_train_974,Cytoplasm
deeploc_train_975,Cytoplasm
deeploc_train_976,Cytoplasm
deeploc_train_977,Cytoplasm
deeploc_train_978,Cytoplasm
deeploc_train_979,Cytoplasm
deeploc_train_980,Cytoplasm
deeploc_train_981,Cytoplasm
deeploc_train_982,Cytoplasm
deeploc_train_983,Cytoplasm
deeploc_train_984,Cytoplasm
deeploc_train_985,Cytoplasm
deeploc_train_986,Cytoplasm
deeploc_train_987,Cytoplasm
deeploc_train_988,Cytoplasm
deeploc_train_989,Cytoplasm
deeploc_train_990,Cytoplasm
deeploc_train_991,Cytoplasm
deeploc_train_992,Cytoplasm
deeploc_train_993,Cytoplasm
deeploc_train_994,Cytoplasm
deeploc_train_995,Cytoplasm
deeploc_train_996,Cytoplasm
deeploc_train_997,Cytoplasm
deeploc_train_998,Cytoplasm
deeploc_train_999,Cytoplasm
deeploc_train_1000,Cytoplasm
deeploc_train_1001,Cytoplasm
deeploc_train_1002,Cytoplasm
deeploc_train_1003,Cytoplasm
deeploc_train_1004,Cytoplasm
deeploc_train_1005,Cytoplasm
deeploc_train_1006,Cytoplasm
deeploc_train_1007,Cytoplasm
deeploc_train_1008,Cytoplasm
deeploc_train_1009,Cytoplasm
deeploc_train_1010,Cytoplasm
deeploc_train_1011,Cytoplasm
deeploc_train_1012,Cytoplasm
deeploc_train_1013,Cytoplasm
deeploc_train_1014,Cytoplasm
deeploc_train_1015,Cytoplasm
deeploc_train_1016,Cytoplasm
deeploc_train_1017,Cytoplasm
deeploc_train_1018,Cytoplasm
deeploc_train_1019,Cytoplasm
deeploc_train_1020,Cytoplasm
deeploc_train_1021,Cytoplasm
deeploc_train_1022,Cytoplasm
deeploc_train_1023,Cytoplasm
deeploc_train_1024,Cytoplasm
deeploc_train_1025,Cytoplasm
deeploc_train_1026,Cytoplasm
deeploc_train_1027,Cytoplasm
deeploc_train_1028,Cytoplasm
deeploc_train_1029,Cytoplasm
deeploc_train_1030,Cytoplasm
deeploc_train_1031,Cytoplasm
deeploc_train_1032,Cytoplasm
deeploc_train_1033,Cytoplasm
deeploc_train_1034,Cytoplasm
deeploc_train_1035,Cytoplasm
deeploc_train_1036,Cytoplasm
deeploc_train_1037,Cytoplasm
deeploc_train_1038,Cytoplasm
deeploc_train_1039,Cytoplasm
deeploc_train_1040,Cytoplasm
deeploc_train_1041,Cytoplasm
deeploc_train_1042,Cytoplasm
deeploc_train_1043,Cytoplasm
deeploc_train_1044,Cytoplasm
deeploc_train_1045,Cytoplasm
deeploc_train_1046,Cytoplasm
deeploc_train_1047,Cytoplasm
deeploc_train_1048,Cytoplasm
deeploc_train_1049,Cytoplasm
deeploc_train_1050,Cytoplasm
deeploc_train_1051,Cytoplasm
deeploc_train_1052,Cytoplasm
deeploc_train_1053,Cytoplasm
deeploc_train_1054,Cytoplasm
deeploc_train_1055,Cytoplasm
deeploc_train_1056,Cytoplasm
deeploc_train_1057,Cytoplasm
deeploc_train_1058,Cytoplasm
deeploc_train_1059,Cytoplasm
deeploc_train_1060,Cytoplasm
deeploc_train_1061,Cytoplasm
deeploc_train_1062,Cytoplasm
deeploc_train_1063,Cytoplasm
deeploc_train_1064,Cytoplasm
deeploc_train_1065,Cytoplasm
deeploc_train_1066,Cytoplasm
deeploc_train_1067,Cytoplasm
deeploc_train_1068,Cytoplasm
deeploc_train_1069,Cytoplasm
deeploc_train_1070,Cytoplasm
deeploc_train_1071,Cytoplasm
deeploc_train_1072,Cytoplasm
deeploc_train_1073,Cytoplasm
deeploc_train_1074,Cytoplasm
deeploc_train_1075,Cytoplasm
deeploc_train_1076,Cytoplasm
deeploc_train_1077,Cytoplasm
deeploc_train_1078,Cytoplasm
deeploc_train_1079,Cytoplasm
deeploc_train_1080,Cytoplasm
deeploc_train_1081,Cytoplasm
deeploc_train_1082,Cytoplasm
deeploc_train_1083,Cytoplasm
deeploc_train_1084,Cytoplasm
deeploc_train_1085,Cytoplasm
deeploc_train_1086,Cytoplasm
deeploc_train_1087,Cytoplasm
deeploc_train_1088,Cytoplasm
deeploc_train_1089,Cytoplasm
deeploc_train_1090,Cytoplasm
deeploc_train_1091,Cytoplasm
deeploc_train_1092,Cytoplasm
deeploc_train_1093,Cytoplasm
deeploc_train_1094,Cytoplasm
deeploc_train_1095,Cytoplasm
deeploc_train_1096,Cytoplasm
deeploc_train_1097,Cytoplasm
deeploc_train_1098,Cytoplasm
deeploc_train_1099,Cytoplasm
deeploc_train_1100,Cytoplasm
deeploc_train_1101,Cytoplasm
deeploc_train_1102,Cytoplasm
deeploc_train_1103,Cytoplasm
deeploc_train_1104,Cytoplasm
deeploc_train_1105,Cytoplasm
deeploc_train_1106,Cytoplasm
deeploc_train_1107,Cytoplasm
deeploc_train_1108,Cytoplasm
deeploc_train_1109,Cytoplasm
deeploc_train_1110,Cytoplasm
deeploc_train_1111,Cytoplasm
deeploc_train_1112,Cytoplasm
deeploc_train_1113,Cytoplasm
deeploc_train_1114,Cytoplasm
deeploc_train_1115,Cytoplasm
deeploc_train_1116,Cytoplasm
deeploc_train_1117,Cytoplasm
deeploc_train_1118,Cytoplasm
deeploc_train_1119,Cytoplasm
deeploc_train_1120,Cytoplasm
deeploc_train_1121,Cytoplasm
deeploc_train_1122,Cytoplasm
deeploc_train_1123,Cytoplasm
deeploc_train_1124,Cytoplasm
deeploc_train_1125,Cytoplasm
deeploc_train_1126,Cytoplasm
deeploc_train_1127,Cytoplasm
deeploc_train_1128,Cytoplasm
deeploc_train_1129,Cytoplasm
deeploc_train_1130,Cytoplasm
deeploc_train_1131,Cytoplasm
deeploc_train_1132,Cytoplasm
deeploc_train_1133,Cytoplasm
deeploc_train_1134,Cytoplasm
deeploc_train_1135,Cytoplasm
deeploc_train_1136,Cytoplasm
deeploc_train_1137,Cytoplasm
deeploc_train_1138,Cytoplasm
deeploc_train_1139,Cytoplasm
deeploc_train_1140,Cytoplasm
deeploc_train_1141,Cytoplasm
deeploc_train_1142,Cytoplasm
deeploc_train_1143,Cytoplasm
deeploc_train_1144,Cytoplasm
deeploc_train_1145,Cytoplasm
deeploc_train_1146,Cytoplasm
deeploc_train_1147,Cytoplasm
deeploc_train_1148,Cytoplasm
deeploc_train_1149,Cytoplasm
deeploc_train_1150,Cytoplasm
deeploc_train_1151,Cytoplasm
deeploc_train_1152,Cytoplasm
deeploc_train_1153,Cytoplasm
deeploc_train_1154,Cytoplasm
deeploc_train_1155,Cytoplasm
deeploc_train_1156,Cytoplasm
deeploc_train_1157,Cytoplasm
deeploc_train_1158,Cytoplasm
deeploc_train_1159,Cytoplasm
deeploc_train_1160,Cytoplasm
deeploc_train_1161,Cytoplasm
deeploc_train_1162,Cytoplasm
deeploc_train_1163,Cytoplasm
deeploc_train_1164,Cytoplasm
deeploc_train_1165,Cytoplasm
deeploc_train_1166,Cytoplasm
deeploc_train_1167,Cytoplasm
deeploc_train_1168,Cytoplasm
deeploc_train_1169,Cytoplasm
deeploc_train_1170,Cytoplasm
deeploc_train_1171,Cytoplasm
deeploc_train_1172,Cytoplasm
deeploc_train_1173,Cytoplasm
deeploc_train_1174,Cytoplasm
deeploc_train_1175,Cytoplasm
deeploc_train_1176,Cytoplasm
deeploc_train_1177,Cytoplasm
deeploc_train_1178,Cytoplasm
deeploc_train_1179,Cytoplasm
deeploc_train_1180,Cytoplasm
deeploc_train_1181,Cytoplasm
deeploc_train_1182,Cytoplasm
deeploc_train_1183,Cytoplasm
deeploc_train_1184,Cytoplasm
deeploc_train_1185,Cytoplasm
deeploc_train_1186,Cytoplasm
deeploc_train_1187,Cytoplasm
deeploc_train_1188,Cytoplasm
deeploc_train_1189,Cytoplasm
deeploc_train_1190,Cytoplasm
deeploc_train_1191,Cytoplasm
deeploc_train_1192,Cytoplasm
deeploc_train_1193,Cytoplasm
deeploc_train_1194,Cytoplasm
deeploc_train_1195,Cytoplasm
deeploc_train_1196,Cytoplasm
deeploc_train_1197,Cytoplasm
deeploc_train_1198,Cytoplasm
deeploc_train_1199,Cytoplasm
deeploc_train_1200,Cytoplasm
deeploc_train_1201,Cytoplasm
deeploc_train_1202,Cytoplasm
deeploc_train_1203,Cytoplasm
deeploc_train_1204,Cytoplasm
deeploc_train_1205,Cytoplasm
deeploc_train_1206,Cytoplasm
deeploc_train_1207,Cytoplasm
deeploc_train_1208,Cytoplasm
deeploc_train_1209,Cytoplasm
deeploc_train_1210,Cytoplasm
deeploc_train_1211,Cytoplasm
deeploc_train_1212,Cytoplasm
deeploc_train_1213,Cytoplasm
deeploc_train_1214,Cytoplasm
deeploc_train_1215,Cytoplasm
deeploc_train_1216,Cytoplasm
deeploc_train_1217,Cytoplasm
deeploc_train_1218,Cytoplasm
deeploc_train_1219,Cytoplasm
deeploc_train_1220,Cytoplasm
deeploc_train_1221,Cytoplasm
deeploc_train_1222,Cytoplasm
deeploc_train_1223,Cytoplasm
deeploc_train_1224,Cytoplasm
deeploc_train_1225,Cytoplasm
deeploc_train_1226,Cytoplasm
deeploc_train_1227,Cytoplasm
deeploc_train_1228,Cytoplasm
deeploc_train_1229,Cytoplasm
deeploc_train_1230,Cytoplasm
deeploc_train_1231,Cytoplasm
deeploc_train_1232,Cytoplasm
deeploc_train_1233,Cytoplasm
deeploc_train_1234,Cytoplasm
deeploc_train_1235,Cytoplasm
deeploc_train_1236,Cytoplasm
deeploc_train_1237,Cytoplasm
deeploc_train_1238,Cytoplasm
deeploc_train_1239,Cytoplasm
deeploc_train_1240,Cytoplasm
deeploc_train_1241,Cytoplasm
deeploc_train_1242,Cytoplasm
deeploc_train_1243,Cytoplasm
deeploc_train_1244,Cytoplasm
deeploc_train_1245,Cytoplasm
deeploc_train_1246,Cytoplasm
deeploc_train_1247,Cytoplasm
deeploc_train_1248,Cytoplasm
deeploc_train_1249,Cytoplasm
deeploc_train_1250,Cytoplasm
deeploc_train_1251,Cytoplasm
deeploc_train_1252,Cytoplasm
deeploc_train_1253,Cytoplasm
deeploc_train_1254,Cytoplasm
deeploc_train_1255,Cytoplasm
deeploc_train_1256,Cytoplasm
deeploc_train_1257,Cytoplasm
deeploc_train_1258,Cytoplasm
deeploc_train_1259,Cytoplasm
deeploc_train_1260,Cytoplasm
deeploc_train_1261,Cytoplasm
deeploc_train_1262,Cytoplasm
deeploc_train_1263,Cytoplasm
deeploc_train_1264,Cytoplasm
deeploc_train_1265,Cytoplasm
deeploc_train_1266,Cytoplasm
deeploc_train_1267,Cytoplasm
deeploc_train_1268,Cytoplasm
deeploc_train_1269,Cytoplasm
deeploc_train_1270,Cytoplasm
deeploc_train_1271,Cytoplasm
deeploc_train_1272,Cytoplasm
deeploc_train_1273,Cytoplasm
deeploc_train_1274,Cytoplasm
deeploc_train_1275,Cytoplasm
deeploc_train_1276,Cytoplasm
deeploc_train_1277,Cytoplasm
deeploc_train_1278,Cytoplasm
deeploc_train_1279,Cytoplasm
deeploc_train_1280,Cytoplasm
deeploc_train_1281,Cytoplasm
deeploc_train_1282,Cytoplasm
deeploc_train_1283,Cytoplasm
deeploc_train_1284,Cytoplasm
deeploc_train_1285,Cytoplasm
deeploc_train_1286,Cytoplasm
deeploc_train_1287,Cytoplasm
deeploc_train_1288,Cytoplasm
deeploc_train_1289,Cytoplasm
deeploc_train_1290,Cytoplasm
deeploc_train_1291,Cytoplasm
deeploc_train_1292,Cytoplasm
deeploc_train_1293,Cytoplasm
deeploc_train_1294,Cytoplasm
deeploc_train_1295,Cytoplasm
deeploc_train_1296,Cytoplasm
deeploc_train_1297,Cytoplasm
deeploc_train_1298,Cytoplasm
deeploc_train_1299,Cytoplasm
deeploc_train_1300,Cytoplasm
deeploc_train_1301,Cytoplasm
deeploc_train_1302,Cytoplasm
deeploc_train_1303,Cytoplasm
deeploc_train_1304,Cytoplasm
deeploc_train_1305,Cytoplasm
deeploc_train_1306,Cytoplasm
deeploc_train_1307,Cytoplasm
deeploc_train_1308,Cytoplasm
deeploc_train_1309,Cytoplasm
deeploc_train_1310,Cytoplasm
deeploc_train_1311,Cytoplasm
deeploc_train_1312,Cytoplasm
deeploc_train_1313,Cytoplasm
deeploc_train_1314,Cytoplasm
deeploc_train_1315,Cytoplasm
deeploc_train_1316,Cytoplasm
deeploc_train_1317,Cytoplasm
deeploc_train_1318,Cytoplasm
deeploc_train_1319,Cytoplasm
deeploc_train_1320,Cytoplasm
deeploc_train_1321,Cytoplasm
deeploc_train_1322,Cytoplasm
deeploc_train_1323,Cytoplasm
deeploc_train_1324,Cytoplasm
deeploc_train_1325,Cytoplasm
deeploc_train_1326,Cytoplasm
deeploc_train_1327,Cytoplasm
deeploc_train_1328,Cytoplasm
deeploc_train_1329,Cytoplasm
deeploc_train_1330,Cytoplasm
deeploc_train_1331,Cytoplasm
deeploc_train_1332,Cytoplasm
deeploc_train_1333,Cytoplasm
deeploc_train_1334,Cytoplasm
deeploc_train_1335,Cytoplasm
deeploc_train_1336,Cytoplasm
deeploc_train_1337,Cytoplasm
deeploc_train_1338,Cytoplasm
deeploc_train_1339,Cytoplasm
deeploc_train_1340,Cytoplasm
deeploc_train_1341,Cytoplasm
deeploc_train_1342,Cytoplasm
deeploc_train_1343,Cytoplasm
deeploc_train_1344,Cytoplasm
deeploc_train_1345,Cytoplasm
deeploc_train_1346,Cytoplasm
deeploc_train_1347,Cytoplasm
deeploc_train_1348,Cytoplasm
deeploc_train_1349,Cytoplasm
deeploc_train_1350,Cytoplasm
deeploc_train_1351,Cytoplasm
deeploc_train_1352,Cytoplasm
deeploc_train_1353,Cytoplasm
deeploc_train_1354,Cytoplasm
deeploc_train_1355,Cytoplasm
deeploc_train_1356,Cytoplasm
deeploc_train_1357,Cytoplasm
deeploc_train_1358,Cytoplasm
deeploc_train_1359,Cytoplasm
deeploc_train_1360,Cytoplasm
deeploc_train_1361,Cytoplasm
deeploc_train_1362,Cytoplasm
deeploc_train_1363,Cytoplasm
deeploc_train_1364,Cytoplasm
deeploc_train_1365,Cytoplasm
deeploc_train_1366,Cytoplasm
deeploc_train_1367,Cytoplasm
deeploc_train_1368,Cytoplasm
deeploc_train_1369,Cytoplasm
deeploc_train_1370,Cytoplasm
deeploc_train_1371,Cytoplasm
deeploc_train_1372,Cytoplasm
deeploc_train_1373,Cytoplasm
deeploc_train_1374,Cytoplasm
deeploc_train_1375,Cytoplasm
deeploc_train_1376,Cytoplasm
deeploc_train_1377,Cytoplasm
deeploc_train_1378,Cytoplasm
deeploc_train_1379,Cytoplasm
deeploc_train_1380,Cytoplasm
deeploc_train_1381,Cytoplasm
deeploc_train_1382,Cytoplasm
deeploc_train_1383,Cytoplasm
deeploc_train_1384,Cytoplasm
deeploc_train_1385,Cytoplasm
deeploc_train_1386,Cytoplasm
deeploc_train_1387,Cytoplasm
deeploc_train_1388,Cytoplasm
deeploc_train_1389,Cytoplasm
deeploc_train_1390,Cytoplasm
deeploc_train_1391,Cytoplasm
deeploc_train_1392,Cytoplasm
deeploc_train_1393,Cytoplasm
deeploc_train_1394,Cytoplasm
deeploc_train_1395,Cytoplasm
deeploc_train_1396,Cytoplasm
deeploc_train_1397,Cytoplasm
deeploc_train_1398,Cytoplasm
deeploc_train_1399,Cytoplasm
deeploc_train_1400,Cytoplasm
deeploc_train_1401,Cytoplasm
deeploc_train_1402,Cytoplasm
deeploc_train_1403,Cytoplasm
deeploc_train_1404,Cytoplasm
deeploc_train_1405,Cytoplasm
deeploc_train_1406,Cytoplasm
deeploc_train_1407,Cytoplasm
deeploc_train_1408,Cytoplasm
deeploc_train_1409,Cytoplasm
deeploc_train_1410,Cytoplasm
deeploc_train_1411,Cytoplasm
deeploc_train_1412,Cytoplasm
deeploc_train_1413,Cytoplasm
deeploc_train_1414,Cytoplasm
deeploc_train_1415,Cytoplasm
deeploc_train_1416,Cytoplasm
deeploc_train_1417,Cytoplasm
deeploc_train_1418,Cytoplasm
deeploc_train_1419,Cytoplasm
deeploc_train_1420,Cytoplasm
deeploc_train_1421,Cytoplasm
deeploc_train_1422,Cytoplasm
deeploc_train_1423,Cytoplasm
deeploc_train_1424,Cytoplasm
deeploc_train_1425,Cytoplasm
deeploc_train_1426,Cytoplasm
deeploc_train_1427,Cytoplasm
deeploc_train_1428,Cytoplasm
deeploc_train_1429,Cytoplasm
deeploc_train_1430,Cytoplasm
deeploc_train_1431,Cytoplasm
deeploc_train_1432,Cytoplasm
deeploc_train_1433,Cytoplasm
deeploc_train_1434,Cytoplasm
deeploc_train_1435,Cytoplasm
deeploc_train_1436,Cytoplasm
deeploc_train_1437,Cytoplasm
deeploc_train_1438,Cytoplasm
deeploc_train_1439,Cytoplasm
deeploc_train_1440,Cytoplasm
deeploc_train_1441,Cytoplasm
deeploc_train_1442,Cytoplasm
deeploc_train_1443,Cytoplasm
deeploc_train_1444,Cytoplasm
deeploc_train_1445,Cytoplasm
deeploc_train_1446,Cytoplasm
deeploc_train_1447,Cytoplasm
deeploc_train_1448,Cytoplasm
deeploc_train_1449,Cytoplasm
deeploc_train_1450,Cytoplasm
deeploc_train_1451,Cytoplasm
deeploc_train_1452,Cytoplasm
deeploc_train_1453,Cytoplasm
deeploc_train_1454,Cytoplasm
deeploc_train_1455,Cytoplasm
deeploc_train_1456,Cytoplasm
deeploc_train_1457,Cytoplasm
deeploc_train_1458,Cytoplasm
deeploc_train_1459,Cytoplasm
deeploc_train_1460,Cytoplasm
deeploc_train_1461,Cytoplasm
deeploc_train_1462,Cytoplasm
deeploc_train_1463,Cytoplasm
deeploc_train_1464,Cytoplasm
deeploc_train_1465,Cytoplasm
deeploc_train_1466,Cytoplasm
deeploc_train_1467,Cytoplasm
deeploc_train_1468,Cytoplasm
deeploc_train_1469,Cytoplasm
deeploc_train_1470,Cytoplasm
deeploc_train_1471,Cytoplasm
deeploc_train_1472,Cytoplasm
deeploc_train_1473,Cytoplasm
